CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
10002248,Customer_2248,482,France,Female,63,3,74240.84,2,1,1,93012.89,0
10002249,Customer_2249,584,France,Male,49,2,96320.16,2,1,1,146710.48,0
10002250,Customer_2250,394,France,Male,33,5,69313.82,1,1,1,171223.34,0
10002251,Customer_2251,663,France,Male,56,9,112564.88,2,0,1,66956.08,0
10002252,Customer_2252,598,Germany,Male,18,10,96162.67,1,1,1,187638.43,0
10002253,Customer_2253,848,Germany,Male,74,8,193647.76,1,1,0,93690.29,0
10002254,Customer_2254,380,Germany,Male,37,3,229602.17,2,0,1,187327.56,0
10002255,Customer_2255,372,Spain,Male,59,1,25230.8,2,0,1,46133.01,0
10002256,Customer_2256,775,Spain,Female,89,10,205825.64,1,1,0,179418.28,1
10002257,Customer_2257,743,Germany,Male,51,2,232942.8,2,1,0,66738.65,0
10002258,Customer_2258,509,Germany,Female,67,2,171653.29,1,1,0,150152.89,1
10002259,Customer_2259,712,France,Male,28,1,249104.92,2,1,1,193636.89,0
10002260,Customer_2260,786,Spain,Female,60,8,83760.75,2,0,1,182433.36,0
10002261,Customer_2261,507,France,Male,27,3,207577.49,1,0,0,92736.84,1
10002262,Customer_2262,388,France,Female,25,2,168425.63,1,1,0,68987.44,0
10002263,Customer_2263,764,Germany,Male,89,9,80857.2,2,1,1,122531.58,0
10002264,Customer_2264,431,France,Female,36,5,176169.12,2,0,0,141165.11,0
10002265,Customer_2265,705,France,Male,82,7,127405.46,2,0,0,108054.4,1
10002266,Customer_2266,607,Germany,Male,72,10,47243.47,2,0,0,169696.84,0
10002267,Customer_2267,555,Germany,Male,69,7,43469.92,1,1,1,11663.78,0
10002268,Customer_2268,426,Germany,Male,20,9,178349.71,2,1,0,119931.92,0
10002269,Customer_2269,826,Spain,Male,70,5,177982.62,2,1,0,105053.8,0
10002270,Customer_2270,361,France,Male,61,4,132693.44,1,1,1,7883.35,1
10002271,Customer_2271,644,France,Male,65,10,125353.92,2,1,0,2553.09,0
10002272,Customer_2272,799,Germany,Male,71,6,45009.61,2,1,1,121230.28,1
10002273,Customer_2273,573,France,Female,33,2,107321.53,2,1,0,23609.47,0
10002274,Customer_2274,362,Germany,Female,47,9,217849.38,2,1,1,153708.84,0
10002275,Customer_2275,395,France,Male,45,1,213681.83,1,1,0,189850.34,0
10002276,Customer_2276,504,France,Female,33,7,165229.73,2,0,1,35492.3,0
10002277,Customer_2277,462,Germany,Male,68,10,249339.17,2,1,0,159717.06,1
10002278,Customer_2278,582,Germany,Male,50,8,223294.59,2,1,1,118288.25,0
10002279,Customer_2279,366,Germany,Male,42,5,36307.61,1,0,1,89594.03,0
10002280,Customer_2280,709,France,Male,35,3,99784.1,2,0,1,130063.51,0
10002281,Customer_2281,572,France,Female,43,5,32984.37,1,1,0,160469.8,0
10002282,Customer_2282,703,France,Male,23,6,116522.4,2,1,1,194129.38,0
10002283,Customer_2283,537,France,Female,55,7,194095.71,2,0,1,132102.39,1
10002284,Customer_2284,797,France,Male,61,2,38947.18,2,1,0,149388.82,0
10002285,Customer_2285,693,France,Male,84,5,220105.51,1,0,0,121508.12,0
10002286,Customer_2286,714,Germany,Male,60,9,142264.39,2,0,1,113013.83,0
10002287,Customer_2287,512,France,Female,23,5,187236.11,1,1,0,12966.67,0
10002288,Customer_2288,845,Germany,Male,81,9,11288.95,2,1,0,31024.15,1
10002289,Customer_2289,675,Spain,Male,30,6,23459.54,2,1,1,75857.39,0
10002290,Customer_2290,816,France,Male,82,3,155215.3,1,1,1,129904.57,0
10002291,Customer_2291,763,France,Female,55,5,209547.98,2,0,0,15169.01,0
10002292,Customer_2292,804,France,Male,81,1,218466.27,2,1,0,108880.47,1
10002293,Customer_2293,423,Germany,Female,31,7,172092.33,2,1,0,2647.35,0
10002294,Customer_2294,582,France,Male,34,2,50234.68,2,0,1,153221.26,0
10002295,Customer_2295,573,France,Male,30,8,48755.43,4,1,0,133390.34,0
10002296,Customer_2296,831,Germany,Female,90,7,220340.69,1,0,0,104140.33,0
10002297,Customer_2297,668,France,Female,23,5,28308.85,1,0,1,114233.25,0
10002298,Customer_2298,761,Germany,Male,23,9,171517.72,2,1,1,186552.6,0
10002299,Customer_2299,409,Germany,Male,54,1,133376.71,2,0,1,181340.34,0
10002300,Customer_2300,684,Germany,Male,74,7,105355.02,1,1,0,158552.56,0
10002301,Customer_2301,571,France,Female,70,10,110083.64,1,1,0,67252.57,1
10002302,Customer_2302,386,Spain,Male,63,5,236301.84,2,1,1,21459.19,0
10002303,Customer_2303,826,Germany,Female,21,10,215360.8,2,1,1,64293.78,0
10002304,Customer_2304,627,France,Male,51,0,216245.97,1,1,1,150395.18,0
10002305,Customer_2305,545,France,Male,83,5,101654.58,2,1,1,122204.43,0
10002306,Customer_2306,753,France,Female,80,4,26745.3,1,1,1,141117.58,1
10002307,Customer_2307,701,Spain,Female,78,5,249459.86,1,1,1,21075.74,0
10002308,Customer_2308,833,Spain,Male,59,0,36335.77,1,1,1,31698.63,1
10002309,Customer_2309,591,Germany,Female,81,3,128895.58,2,1,0,132867.65,1
10002310,Customer_2310,673,Spain,Female,34,6,66154.8,2,0,1,74367.02,0
10002311,Customer_2311,568,France,Female,78,4,127685.72,1,1,0,73844.51,0
10002312,Customer_2312,541,France,Female,47,5,76233.3,1,1,0,78538.57,0
10002313,Customer_2313,366,Spain,Male,60,1,224221.66,2,0,1,159190.22,0
10002314,Customer_2314,361,Spain,Female,24,7,242085.4,2,1,1,139814.11,0
10002315,Customer_2315,755,France,Female,90,9,102516.07,3,1,0,21216.98,0
10002316,Customer_2316,750,Spain,Male,63,3,17547.41,2,0,1,68878.68,0
10002317,Customer_2317,743,Spain,Male,40,5,165834.02,1,1,1,134770.01,0
10002318,Customer_2318,723,Spain,Male,53,2,94156.39,2,1,0,195226.1,1
10002319,Customer_2319,542,Spain,Female,31,8,246492.16,1,1,0,182451.61,0
10002320,Customer_2320,371,Spain,Female,37,7,22343.69,3,1,0,49662.95,0
10002321,Customer_2321,823,France,Male,73,5,29781.61,1,0,0,13216.87,1
10002322,Customer_2322,469,Spain,Male,49,8,174855.78,1,0,1,114657.37,0
10002323,Customer_2323,559,France,Male,42,9,189662.4,1,0,0,81256.6,0
10002324,Customer_2324,655,Spain,Male,66,8,117774.1,1,1,1,36686.99,0
10002325,Customer_2325,619,France,Male,74,1,69316.15,1,0,1,130333.27,1
10002326,Customer_2326,541,Germany,Male,44,8,77452.51,1,1,1,32079.42,0
10002327,Customer_2327,524,France,Female,44,7,84493.24,1,1,1,70303.42,0
10002328,Customer_2328,634,France,Male,63,1,56320.5,1,0,0,158915.79,1
10002329,Customer_2329,553,France,Female,62,8,212660.64,2,0,0,136863.3,1
10002330,Customer_2330,513,Spain,Male,43,4,16269.3,2,1,0,121428.83,0
10002331,Customer_2331,600,Spain,Female,31,8,101819.46,2,0,0,186166.11,1
10002332,Customer_2332,576,France,Male,65,2,186900.79,1,1,0,25091.24,1
10002333,Customer_2333,785,Spain,Female,32,3,956.37,1,1,1,138195.95,1
10002334,Customer_2334,730,Spain,Male,68,0,219508.13,2,0,1,23475.27,0
10002335,Customer_2335,809,Germany,Male,71,10,176573.3,1,1,0,27284.42,1
10002336,Customer_2336,356,France,Male,28,4,18343.49,1,1,0,101290.63,0
10002337,Customer_2337,378,Spain,Male,45,6,223749.15,2,1,1,4832.78,0
10002338,Customer_2338,744,Germany,Female,72,6,121826.25,2,0,1,100205.15,1
10002339,Customer_2339,382,Spain,Male,86,5,163059.83,1,1,0,1906.67,1
10002340,Customer_2340,483,Spain,Female,89,5,220508.34,2,0,0,120487.38,1
10002341,Customer_2341,716,Spain,Male,43,7,220290.59,1,1,0,62409.55,0
10002342,Customer_2342,428,Germany,Female,87,10,102186.03,2,0,0,16663.07,1
10002343,Customer_2343,765,France,Male,49,9,59422.37,1,1,1,156170.74,0
10002344,Customer_2344,784,France,Male,65,8,64355.39,1,1,1,77991.74,0
10002345,Customer_2345,808,France,Male,29,3,191485.4,1,1,1,88810.13,0
10002346,Customer_2346,407,France,Female,87,3,232357.59,2,1,1,74902.62,0
10002347,Customer_2347,820,Germany,Male,78,7,18057.67,1,1,0,16736.15,1
10002348,Customer_2348,375,Germany,Male,51,4,3754.93,2,1,0,91989.39,0
10002349,Customer_2349,831,Spain,Male,62,9,205733.77,1,1,1,133091.28,1
10002350,Customer_2350,779,France,Male,77,8,96650.65,1,1,0,180676.31,0
10002351,Customer_2351,575,Germany,Female,82,5,69112.31,1,1,0,152763.21,0
10002352,Customer_2352,634,France,Male,88,8,47093.46,1,0,0,15867.81,0
10002353,Customer_2353,353,France,Female,30,3,86620.15,2,0,1,33170.01,0
10002354,Customer_2354,814,France,Female,65,0,242867.02,2,0,0,8975.75,1
10002355,Customer_2355,448,Germany,Female,66,3,244269.94,1,1,0,23887.6,0
10002356,Customer_2356,746,France,Male,75,8,82878.38,1,0,0,96111.22,1
10002357,Customer_2357,838,Germany,Male,90,6,240922.53,2,1,0,43956.59,0
10002358,Customer_2358,388,France,Female,87,5,74965.86,3,1,0,129591.15,0
10002359,Customer_2359,620,Spain,Male,78,1,213620.27,1,1,0,6483.91,1
10002360,Customer_2360,724,Spain,Male,43,3,53001.05,1,1,0,171450.84,1
10002361,Customer_2361,634,Spain,Female,56,0,206621.9,1,0,1,135531.63,0
10002362,Customer_2362,506,Spain,Male,75,2,88432.6,1,0,1,193815.91,0
10002363,Customer_2363,424,Spain,Male,44,1,48930.88,1,1,1,190566.58,1
10002364,Customer_2364,721,Spain,Male,57,3,233694.98,4,0,1,138588.62,0
10002365,Customer_2365,637,Germany,Male,48,3,53546.08,1,1,1,31618.09,0
10002366,Customer_2366,479,France,Male,20,10,247958.81,1,1,1,44425.06,0
10002367,Customer_2367,524,France,Male,32,8,27143.47,2,1,1,55524.34,0
10002368,Customer_2368,811,France,Male,71,6,2505.2,1,1,1,85341.13,0
10002369,Customer_2369,433,Germany,Female,87,2,217698.39,1,1,1,114179.22,0
10002370,Customer_2370,371,Germany,Female,28,6,146651.1,3,1,0,136523.49,1
10002371,Customer_2371,808,Spain,Female,47,7,105406.58,2,1,0,15137.62,0
10002372,Customer_2372,376,Spain,Male,52,6,20490.98,2,0,0,122113.93,0
10002373,Customer_2373,544,France,Female,60,7,143723.13,1,1,1,11847.71,0
10002374,Customer_2374,686,Germany,Female,78,8,98431.4,1,1,0,165407.15,1
10002375,Customer_2375,731,Spain,Female,57,0,120905.48,2,1,1,8095.55,0
10002376,Customer_2376,585,France,Female,59,9,157597.97,1,1,0,78016.22,1
10002377,Customer_2377,789,Spain,Male,59,5,159983.4,2,0,0,84002.76,0
10002378,Customer_2378,441,France,Female,20,3,240149.81,1,1,0,114081.9,0
10002379,Customer_2379,826,Germany,Female,38,0,163763.35,1,1,1,19099.45,0
10002380,Customer_2380,370,France,Male,90,1,84851.04,2,1,0,186621.56,0
10002381,Customer_2381,652,Spain,Male,70,9,82408.21,2,0,0,76648.07,1
10002382,Customer_2382,813,Germany,Male,61,3,119290.24,2,1,1,79246.29,0
10002383,Customer_2383,706,France,Male,63,0,64831.92,1,1,1,48625.72,1
10002384,Customer_2384,792,France,Female,54,5,94109.74,2,0,1,156145.81,0
10002385,Customer_2385,433,France,Female,55,0,210528.19,1,1,1,1563.2,0
10002386,Customer_2386,611,Spain,Male,55,8,214940.4,2,0,1,21250.65,1
10002387,Customer_2387,496,Spain,Male,28,9,156948.12,1,1,1,94158.18,0
10002388,Customer_2388,790,France,Female,62,2,145710.24,1,1,0,193660.14,1
10002389,Customer_2389,802,France,Male,81,10,106774.96,1,1,0,7128.16,0
10002390,Customer_2390,736,Germany,Male,61,0,158974.73,1,0,1,12408.69,0
10002391,Customer_2391,606,Germany,Male,79,5,201513.34,2,1,1,142981.66,0
10002392,Customer_2392,407,Spain,Male,78,5,184461.76,1,1,1,147092.03,0
10002393,Customer_2393,729,France,Male,29,6,8864.88,2,1,1,179388.48,0
10002394,Customer_2394,771,Germany,Female,26,6,182782.5,1,1,0,115330.55,1
10002395,Customer_2395,364,Germany,Male,84,9,179986.92,1,1,1,80716.59,0
10002396,Customer_2396,511,Spain,Male,91,10,24747.63,1,0,0,90220.91,0
10002397,Customer_2397,794,Spain,Female,19,3,37561.84,2,0,0,86309.29,1
10002398,Customer_2398,512,Spain,Female,25,4,196977.13,3,0,0,194707.62,0
10002399,Customer_2399,669,Germany,Male,60,2,139747.39,1,1,1,76024.36,1
10002400,Customer_2400,846,France,Female,35,5,205407.25,1,1,0,19223.4,0
10002401,Customer_2401,630,Spain,Female,69,6,46186.03,1,1,0,57932.96,0
10002402,Customer_2402,629,France,Female,56,8,7653.69,2,1,1,192018.12,1
10002403,Customer_2403,361,France,Female,48,8,40485.44,2,1,1,85655.59,0
10002404,Customer_2404,623,France,Female,31,4,113142.51,1,1,1,63222.31,0
10002405,Customer_2405,620,Spain,Male,81,3,130823.19,1,1,0,62158.39,0
10002406,Customer_2406,841,France,Female,61,6,214425.28,2,1,1,1823.82,1
10002407,Customer_2407,557,France,Female,77,2,179050.13,1,0,1,126627.6,1
10002408,Customer_2408,376,France,Male,19,3,247597.66,2,0,1,144857.09,0
10002409,Customer_2409,421,France,Male,49,8,19679.9,1,1,0,70597.3,0
10002410,Customer_2410,409,France,Female,53,4,32555.27,2,1,0,174559.67,0
10002411,Customer_2411,779,Spain,Female,72,9,21088.9,1,1,1,148580.98,0
10002412,Customer_2412,822,Spain,Male,80,6,134614.51,2,1,0,120178.31,1
10002413,Customer_2413,494,France,Male,86,1,66715.19,2,1,1,140766.61,0
10002414,Customer_2414,442,Spain,Female,57,8,170908.24,1,1,1,153893.05,0
10002415,Customer_2415,658,Spain,Male,41,4,33172.72,1,0,1,105415.18,1
10002416,Customer_2416,357,France,Female,75,4,25797.85,1,1,1,79566.81,0
10002417,Customer_2417,428,Germany,Male,45,3,115041.37,3,1,0,25152.38,0
10002418,Customer_2418,376,Spain,Male,79,7,93974.59,2,1,0,80995.49,0
10002419,Customer_2419,523,France,Female,42,10,207291.23,2,1,1,110024.13,0
10002420,Customer_2420,399,France,Male,24,3,209388.52,1,0,1,189573.39,0
10002421,Customer_2421,849,Spain,Male,55,1,29357.17,1,1,0,30988.29,1
10002422,Customer_2422,548,Germany,Male,88,4,203080.69,2,1,0,151394.43,1
10002423,Customer_2423,736,France,Male,62,2,141041.25,2,0,0,48149.1,0
10002424,Customer_2424,698,Germany,Female,49,3,125889.57,1,1,1,191401.69,0
10002425,Customer_2425,797,Germany,Male,49,2,23690.84,2,1,1,118966.0,0
10002426,Customer_2426,777,Spain,Male,18,6,184907.69,2,1,0,86562.84,1
10002427,Customer_2427,530,Germany,Male,91,5,14908.45,1,1,0,69372.27,1
10002428,Customer_2428,373,France,Male,62,1,69422.94,1,0,1,40405.29,0
10002429,Customer_2429,665,Germany,Female,81,10,23857.88,2,1,0,142902.68,0
10002430,Customer_2430,727,Germany,Male,85,7,132691.9,1,0,0,127197.64,0
10002431,Customer_2431,736,France,Female,24,4,161307.51,1,1,0,178032.26,0
10002432,Customer_2432,753,Germany,Male,55,5,222713.79,1,1,1,119472.1,0
10002433,Customer_2433,395,Spain,Male,87,7,183467.98,2,0,0,33969.9,1
10002434,Customer_2434,364,France,Female,70,10,240276.1,2,1,1,136570.22,0
10002435,Customer_2435,502,Germany,Female,90,10,190237.46,2,0,0,175760.06,0
10002436,Customer_2436,571,France,Female,47,6,74518.28,2,1,0,198092.58,0
10002437,Customer_2437,555,France,Male,39,10,136896.2,3,1,1,137016.66,0
10002438,Customer_2438,804,France,Male,75,2,114484.91,1,1,0,57915.0,1
10002439,Customer_2439,622,France,Female,90,1,141492.18,1,0,1,113081.14,0
10002440,Customer_2440,731,Spain,Male,72,2,143022.33,1,0,1,103002.12,0
10002441,Customer_2441,585,France,Female,63,7,175525.27,2,0,1,102401.09,0
10002442,Customer_2442,689,Germany,Female,43,3,20760.95,1,0,1,15734.11,0
10002443,Customer_2443,577,France,Female,81,7,186686.28,2,1,0,38918.03,0
10002444,Customer_2444,358,Spain,Female,26,3,35935.9,1,0,1,104828.45,0
10002445,Customer_2445,515,Germany,Male,32,6,6551.83,1,1,0,159638.59,0
10002446,Customer_2446,781,Germany,Female,36,5,129726.39,1,1,0,36366.28,0
10002447,Customer_2447,793,France,Male,33,9,145369.24,1,1,1,32865.49,0
10002448,Customer_2448,668,France,Male,42,0,8712.77,1,1,0,151973.7,0
10002449,Customer_2449,563,France,Male,68,10,128842.78,2,1,0,138114.21,0
10002450,Customer_2450,466,Spain,Male,63,7,133642.55,2,0,1,97027.3,0
10002451,Customer_2451,735,France,Female,24,5,13123.73,2,0,1,10082.83,0
10002452,Customer_2452,693,Germany,Female,51,1,177896.32,1,1,1,94542.12,1
10002453,Customer_2453,421,Germany,Female,75,4,52572.43,2,1,1,166972.22,1
10002454,Customer_2454,744,France,Male,40,1,198614.8,2,1,0,2135.18,0
10002455,Customer_2455,413,Germany,Female,40,9,77705.53,1,1,1,20531.16,0
10002456,Customer_2456,554,Germany,Female,34,6,119473.13,2,0,1,161869.32,0
10002457,Customer_2457,558,Germany,Female,30,10,222962.72,2,1,1,105035.61,0
10002458,Customer_2458,421,France,Female,44,9,201544.87,1,1,1,132457.11,0
10002459,Customer_2459,626,France,Female,83,5,195465.89,1,1,0,149013.17,1
10002460,Customer_2460,623,France,Male,47,6,40108.55,1,1,1,60049.29,0
10002461,Customer_2461,827,Spain,Female,21,5,12035.6,2,1,0,59582.8,0
10002462,Customer_2462,669,Germany,Female,84,9,151439.74,1,1,1,52799.24,1
10002463,Customer_2463,687,France,Female,31,0,102672.91,1,0,0,33460.11,0
10002464,Customer_2464,715,Spain,Male,28,2,227269.32,2,1,0,60956.41,0
10002465,Customer_2465,844,France,Female,57,9,87398.32,1,0,0,190566.59,1
10002466,Customer_2466,444,Spain,Male,20,1,102637.09,1,0,0,17205.31,0
10002467,Customer_2467,515,Spain,Female,18,0,131500.14,1,1,1,48135.58,0
10002468,Customer_2468,381,Spain,Female,26,0,199100.17,4,0,1,63610.99,0
10002469,Customer_2469,360,Spain,Male,90,3,67074.76,1,1,0,30772.5,1
10002470,Customer_2470,650,France,Male,18,10,235455.16,1,1,1,15490.46,0
10002471,Customer_2471,566,France,Female,33,0,134980.28,1,0,1,32380.79,0
10002472,Customer_2472,638,Germany,Female,89,1,210244.32,1,1,0,105565.0,1
10002473,Customer_2473,451,France,Female,63,0,131404.62,2,1,1,119354.93,0
10002474,Customer_2474,774,France,Male,27,5,192998.3,3,1,0,43059.76,0
10002475,Customer_2475,741,Spain,Female,50,10,12855.19,2,1,1,100766.22,0
10002476,Customer_2476,616,France,Male,58,3,199803.12,1,1,1,1256.85,0
10002477,Customer_2477,563,Spain,Female,68,7,130989.86,1,1,0,120408.1,1
10002478,Customer_2478,528,Spain,Male,39,10,112353.9,1,0,1,271.92,0
10002479,Customer_2479,437,Spain,Female,33,4,27902.42,1,1,1,128559.26,0
10002480,Customer_2480,390,Spain,Male,79,9,185390.63,2,1,1,96669.93,0
10002481,Customer_2481,750,Spain,Female,70,4,32790.91,1,0,0,21864.61,0
10002482,Customer_2482,425,Spain,Female,31,10,48079.45,1,0,1,17690.96,0
10002483,Customer_2483,726,Germany,Female,76,10,31605.81,1,1,1,1388.93,0
10002484,Customer_2484,395,France,Male,43,7,1643.9,1,1,1,110333.9,0
10002485,Customer_2485,509,Spain,Female,61,10,165478.45,2,1,1,161312.0,0
10002486,Customer_2486,812,Spain,Male,37,9,67711.01,1,1,1,171310.33,0
10002487,Customer_2487,429,France,Male,22,5,37367.61,2,0,0,113852.2,0
10002488,Customer_2488,659,France,Female,82,5,79993.12,2,1,1,177434.8,0
10002489,Customer_2489,435,Germany,Female,28,2,124771.17,1,0,0,172397.42,0
10002490,Customer_2490,441,France,Male,64,5,125853.13,3,1,1,139647.84,1
10002491,Customer_2491,497,Spain,Male,27,9,91799.0,1,1,0,72623.62,1
10002492,Customer_2492,510,Spain,Female,78,6,123733.07,1,1,1,165440.36,0
10002493,Customer_2493,551,France,Female,62,1,106835.36,2,1,1,78341.99,0
10002494,Customer_2494,773,Germany,Male,64,2,205666.31,1,1,0,80659.45,1
10002495,Customer_2495,765,France,Female,51,5,7403.49,1,1,1,135618.56,0
10002496,Customer_2496,591,Germany,Female,30,9,217007.53,2,1,0,185584.53,0
10002497,Customer_2497,702,France,Male,40,8,60978.81,2,1,0,100009.46,0
10002498,Customer_2498,351,Germany,Male,53,8,180445.55,1,0,0,35451.36,1
10002499,Customer_2499,574,France,Female,80,7,101259.9,2,1,0,28500.07,0
10002500,Customer_2500,638,France,Female,64,7,73583.24,2,1,1,60455.37,0
10002501,Customer_2501,582,France,Female,83,8,153836.84,1,1,0,91536.88,1
10002502,Customer_2502,810,France,Male,31,10,192221.1,2,1,0,59540.19,0
10002503,Customer_2503,763,Germany,Male,70,10,112484.11,3,1,1,142386.74,0
10002504,Customer_2504,766,France,Male,83,8,116638.46,3,0,1,108535.45,1
10002505,Customer_2505,426,Germany,Female,66,9,14714.12,2,1,0,81352.82,1
10002506,Customer_2506,465,Spain,Male,33,10,230999.0,1,1,0,42689.64,0
10002507,Customer_2507,503,Spain,Male,85,8,211724.17,2,1,1,121087.32,0
10002508,Customer_2508,755,Spain,Male,60,4,99498.2,1,1,1,134823.62,0
10002509,Customer_2509,452,Spain,Male,82,5,191237.65,2,0,1,156836.51,1
10002510,Customer_2510,543,France,Male,26,4,78319.79,1,1,1,198169.39,1
10002511,Customer_2511,515,France,Male,38,0,182605.45,2,0,0,46274.17,0
10002512,Customer_2512,708,Germany,Female,60,3,129172.93,1,1,1,3033.21,0
10002513,Customer_2513,439,Spain,Male,83,10,115191.68,2,0,1,100094.38,1
10002514,Customer_2514,523,Spain,Female,21,0,14130.75,1,1,1,184801.81,0
10002515,Customer_2515,471,France,Male,24,0,241355.48,1,1,0,49760.52,0
10002516,Customer_2516,847,France,Male,75,2,209352.24,2,1,0,151177.72,1
10002517,Customer_2517,492,France,Male,21,6,198347.02,1,0,0,63909.69,0
10002518,Customer_2518,831,Spain,Male,37,0,76229.05,1,0,1,78246.71,0
10002519,Customer_2519,455,Germany,Male,52,6,72397.55,2,0,1,189545.65,0
10002520,Customer_2520,724,France,Female,76,9,143298.27,2,1,0,92209.5,0
10002521,Customer_2521,777,France,Male,62,9,211555.8,2,0,0,145067.46,0
10002522,Customer_2522,654,Germany,Male,31,0,233657.1,1,0,1,109975.85,1
10002523,Customer_2523,709,Spain,Female,39,8,67232.26,2,1,0,152783.67,0
10002524,Customer_2524,808,France,Male,65,4,151853.7,1,1,1,63480.61,0
10002525,Customer_2525,666,Spain,Female,47,5,180975.7,1,1,0,175380.31,0
10002526,Customer_2526,800,Germany,Male,46,8,56598.04,2,0,1,109789.44,0
10002527,Customer_2527,472,Spain,Male,53,10,101867.16,2,1,0,61839.78,1
10002528,Customer_2528,739,Spain,Female,59,2,46868.57,3,1,1,7650.32,0
10002529,Customer_2529,358,France,Female,46,2,174726.27,2,1,1,2652.51,0
10002530,Customer_2530,611,France,Male,24,4,215946.28,2,1,1,70680.4,0
10002531,Customer_2531,422,Germany,Male,49,6,219383.59,2,1,1,43148.71,0
10002532,Customer_2532,708,France,Male,30,2,167522.22,1,0,1,10546.22,1
10002533,Customer_2533,572,Spain,Male,30,3,86788.09,1,1,0,110574.17,1
10002534,Customer_2534,765,Germany,Female,71,1,165260.09,1,1,1,197757.93,0
10002535,Customer_2535,390,Spain,Male,31,8,216066.68,1,1,1,84471.7,0
10002536,Customer_2536,719,France,Female,23,9,156463.96,3,0,1,110427.51,0
10002537,Customer_2537,553,France,Male,33,8,103222.99,1,1,0,43969.4,0
